timestamp,pod_name,namespace,service,status,cpu_usage,cpu_utilization,memory_usage,memory_utilization,network_rx,network_tx,error_rate,restart_count
2025-03-07 20:24:13.022489,web-kube-system-7870,kube-system,web,Running,0.36,60.7,143,48.0,729,378,0.0,0
2025-03-07 20:24:13.022489,auth-default-4390,default,auth,Running,0.14,34.0,77,38.9,1001,345,0.0,0
2025-03-07 20:24:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.35,29.4,360,45.1,1917,895,0.0,0
2025-03-07 20:24:13.022489,api-app-3093,app,api,Running,0.26,32.5,142,35.7,656,456,0.0,0
2025-03-07 20:24:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.32,26.7,408,51.1,323,109,0.0,0
2025-03-07 20:24:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.34,28.7,298,37.4,411,187,0.0,0
2025-03-07 20:24:13.022489,cache-app-3442,app,cache,Running,0.11,26.8,442,36.9,84,33,0.0,0
2025-03-07 20:24:13.022489,web-default-1066,default,web,Pending,0.19,31.1,106,35.4,3498,1330,0.0,0
2025-03-07 20:24:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.12,30.7,99,49.7,573,396,0.0,0
2025-03-07 20:24:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.06,31.6,186,46.6,590,408,0.0,0
2025-03-07 20:24:13.022489,cache-app-6079,app,cache,Running,0.12,30.8,563,46.9,179,80,0.0,0
2025-03-07 20:24:13.022489,db-app-9878,app,db,Running,0.44,27.6,827,51.7,2346,1096,0.0,0
2025-03-07 20:24:13.022489,auth-default-9366,default,auth,Running,0.13,32.8,102,51.2,1463,744,0.0,0
2025-03-07 20:24:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.37,30.6,353,44.2,452,150,0.0,0
2025-03-07 20:24:13.022489,web-default-9673,default,web,Running,0.18,30.1,122,40.9,1082,693,0.0,0
2025-03-07 20:24:13.022489,api-database-9421,database,api,Running,0.26,32.0,143,35.8,2760,1664,0.0,0
2025-03-07 20:24:13.022489,web-monitoring-2290,monitoring,web,Running,0.18,29.6,123,41.3,2255,1361,0.042,0
2025-03-07 20:24:13.022489,worker-default-8377,default,worker,Running,0.32,26.7,286,35.8,72,24,0.0,0
2025-03-07 20:24:13.022489,worker-database-9812,database,worker,Running,0.8,66.7,353,44.2,1205,422,0.0,0
2025-03-07 20:29:13.022489,auth-default-5879,default,auth,Running,0.11,28.3,82,41.2,499,185,0.0,0
2025-03-07 20:29:13.022489,web-kube-system-7870,kube-system,web,Running,0.16,26.1,124,41.5,1290,746,0.0,0
2025-03-07 20:29:13.022489,auth-default-4390,default,auth,Running,0.1,25.3,77,39.0,410,226,0.0,0
2025-03-07 20:29:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.92,76.6,381,47.7,834,574,0.0,0
2025-03-07 20:29:13.022489,api-app-3093,app,api,Running,0.21,26.1,171,42.8,3511,1932,0.034,0
2025-03-07 20:29:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.3,25.4,300,37.5,585,354,0.0,0
2025-03-07 20:29:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.36,29.9,328,41.0,1229,454,0.0,0
2025-03-07 20:29:13.022489,cache-app-3442,app,cache,Running,0.13,31.4,486,40.6,1447,517,0.0,0
2025-03-07 20:29:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.11,27.5,81,40.7,939,513,0.0,0
2025-03-07 20:29:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.06,30.0,173,43.3,388,212,0.0,0
2025-03-07 20:29:13.022489,cache-app-6079,app,cache,Running,0.28,70.9,468,39.1,261,178,0.0,0
2025-03-07 20:29:13.022489,db-app-9878,app,db,Running,0.42,26.4,828,51.8,150,85,0.0,0
2025-03-07 20:29:13.022489,auth-default-9366,default,auth,Running,0.11,26.6,76,38.3,2960,1140,0.0,0
2025-03-07 20:29:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.31,25.7,367,46.0,756,322,0.0,0
2025-03-07 20:29:13.022489,web-default-9673,default,web,Running,0.16,26.4,154,51.6,584,319,0.0,0
2025-03-07 20:29:13.022489,api-database-9421,database,api,Running,0.26,33.0,216,54.0,544,306,0.0,0
2025-03-07 20:29:13.022489,web-monitoring-2290,monitoring,web,Running,0.17,28.8,118,39.4,3282,1226,0.0,0
2025-03-07 20:29:13.022489,worker-default-8377,default,worker,Running,0.31,26.2,422,52.8,928,314,0.0,0
2025-03-07 20:29:13.022489,worker-database-9812,database,worker,Running,0.35,29.5,407,51.0,1165,808,0.0,0
2025-03-07 20:34:13.022489,auth-default-5879,default,auth,Running,0.11,26.8,78,39.3,1020,635,0.0,0
2025-03-07 20:34:13.022489,web-kube-system-7870,kube-system,web,Running,0.15,25.4,117,39.3,985,429,0.0,0
2025-03-07 20:34:13.022489,auth-default-4390,default,auth,Running,0.13,32.0,75,37.8,622,380,0.0,0
2025-03-07 20:34:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.31,25.7,338,42.3,802,464,0.0,0
2025-03-07 20:34:13.022489,api-app-3093,app,api,Running,0.23,28.8,156,39.1,11084,5615,0.0,0
2025-03-07 20:34:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.39,32.3,313,39.1,315,134,0.0,1
2025-03-07 20:34:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.98,81.4,392,49.0,327,193,0.0,0
2025-03-07 20:34:13.022489,cache-app-3442,app,cache,Running,0.14,34.3,583,48.7,140,96,0.0,0
2025-03-07 20:34:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.11,27.0,74,37.2,1268,676,0.0,0
2025-03-07 20:34:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.06,30.0,155,38.8,5303,2004,0.0,0
2025-03-07 20:34:13.022489,cache-app-6079,app,cache,Running,0.12,29.6,434,36.2,252,146,0.0,0
2025-03-07 20:34:13.022489,db-app-9878,app,db,Running,0.52,32.6,801,50.1,1469,537,0.0,0
2025-03-07 20:34:13.022489,auth-default-9366,default,auth,Running,0.1,25.5,99,49.6,1038,470,0.0,0
2025-03-07 20:34:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.64,53.1,356,44.5,898,287,0.0,0
2025-03-07 20:34:13.022489,web-default-9673,default,web,Running,0.18,29.3,150,50.3,545,192,0.02,0
2025-03-07 20:34:13.022489,api-database-9421,database,api,Running,0.25,31.8,172,43.1,4550,1671,0.0,0
2025-03-07 20:34:13.022489,web-monitoring-2290,monitoring,web,Running,0.19,32.3,152,50.8,404,188,0.0,0
2025-03-07 20:34:13.022489,worker-default-8377,default,worker,Running,0.32,27.0,384,48.1,171,101,0.0,0
2025-03-07 20:34:13.022489,worker-database-9812,database,worker,Running,0.39,32.2,336,42.0,987,524,0.0,0
2025-03-07 20:39:13.022489,auth-default-5879,default,auth,Running,0.12,29.8,74,37.3,882,318,0.0,0
2025-03-07 20:39:13.022489,web-kube-system-7870,kube-system,web,Running,0.16,27.3,132,44.0,760,371,0.0,0
2025-03-07 20:39:13.022489,auth-default-4390,default,auth,Running,0.29,73.3,89,44.8,444,301,0.0,0
2025-03-07 20:39:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.36,30.2,335,41.9,1510,944,0.0,0
2025-03-07 20:39:13.022489,api-app-3093,app,api,Running,0.21,26.7,216,54.2,3442,1580,0.0,0
2025-03-07 20:39:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.32,27.0,357,44.7,2394,1458,0.0,0
2025-03-07 20:39:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.35,29.3,302,37.8,101,57,0.0,0
2025-03-07 20:39:13.022489,cache-app-3442,app,cache,Running,0.1,25.4,426,35.5,1347,571,0.0,0
2025-03-07 20:39:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.12,29.5,96,48.4,135,48,0.0,0
2025-03-07 20:39:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.07,34.0,215,54.0,278,188,0.0,0
2025-03-07 20:39:13.022489,cache-app-6079,app,cache,Running,0.13,33.7,436,36.4,312,175,0.0,0
2025-03-07 20:39:13.022489,db-app-9878,app,db,Running,0.51,32.0,839,52.5,1192,461,0.0,0
2025-03-07 20:39:13.022489,auth-default-7816,default,auth,Pending,0.11,26.4,83,41.6,1868,1135,0.0,0
2025-03-07 20:39:13.022489,auth-default-9366,default,auth,Running,0.11,28.3,91,45.6,307,151,0.0,0
2025-03-07 20:39:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.4,32.9,365,45.7,2746,1734,0.0,0
2025-03-07 20:39:13.022489,web-default-9673,default,web,Running,0.2,32.6,111,37.2,1279,431,0.0,0
2025-03-07 20:39:13.022489,api-database-9421,database,api,Running,0.23,28.7,179,44.8,1164,407,0.0,0
2025-03-07 20:39:13.022489,web-monitoring-2290,monitoring,web,Running,0.18,29.2,141,47.2,563,197,0.0,0
2025-03-07 20:39:13.022489,worker-default-8377,default,worker,Running,0.32,26.8,400,50.1,250,96,0.0,0
2025-03-07 20:39:13.022489,worker-database-9812,database,worker,Running,0.38,31.3,348,43.5,441,226,0.0,0
2025-03-07 20:44:13.022489,auth-default-5879,default,auth,Running,0.13,32.3,85,42.7,758,436,0.0,0
2025-03-07 20:44:13.022489,web-kube-system-7870,kube-system,web,Running,0.16,27.0,128,42.9,5371,2090,0.036,0
2025-03-07 20:44:13.022489,auth-default-4390,default,auth,Running,0.11,26.6,108,54.0,2851,1777,0.0,0
2025-03-07 20:44:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.35,29.0,307,38.5,827,397,0.0,0
2025-03-07 20:44:13.022489,api-app-3093,app,api,Running,0.22,27.9,203,51.0,1136,557,0.0,0
2025-03-07 20:44:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.34,28.5,434,54.3,378,198,0.0,0
2025-03-07 20:44:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.41,33.9,361,45.2,2373,811,0.0,0
2025-03-07 20:44:13.022489,cache-app-3442,app,cache,Running,0.13,32.7,432,36.0,634,422,0.0,0
2025-03-07 20:44:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.26,63.9,102,51.3,2023,1031,0.0,0
2025-03-07 20:44:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.07,32.8,149,37.3,522,268,0.0,0
2025-03-07 20:44:13.022489,cache-app-6079,app,cache,Running,0.14,34.0,491,41.0,1875,624,0.0,0
2025-03-07 20:44:13.022489,db-app-9878,app,db,Running,0.45,28.0,823,51.5,1261,825,0.0,0
2025-03-07 20:44:13.022489,auth-default-9366,default,auth,Running,0.12,30.9,106,53.4,158,63,0.0,0
2025-03-07 20:44:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.37,30.6,307,38.4,6586,2787,0.0,0
2025-03-07 20:44:13.022489,web-default-9673,default,web,Running,0.17,28.3,116,38.9,2672,1057,0.0,0
2025-03-07 20:44:13.022489,api-database-9421,database,api,Running,0.26,33.0,165,41.5,3812,1180,0.0,0
2025-03-07 20:44:13.022489,web-monitoring-2290,monitoring,web,Running,0.2,33.9,155,51.7,1848,1197,0.0,0
2025-03-07 20:44:13.022489,worker-default-8377,default,worker,Running,0.4,33.2,356,44.6,1115,516,0.0,0
2025-03-07 20:44:13.022489,worker-database-9812,database,worker,Running,0.35,29.2,319,39.9,1298,463,0.0,0
2025-03-07 20:49:13.022489,auth-default-5879,default,auth,Running,0.12,29.0,109,54.7,784,506,0.0,0
2025-03-07 20:49:13.022489,web-kube-system-7870,kube-system,web,Running,0.16,27.3,126,42.2,2039,1158,0.0,0
2025-03-07 20:49:13.022489,auth-default-4390,default,auth,Running,0.12,30.2,78,39.1,219,107,0.0,0
2025-03-07 20:49:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.41,33.8,332,41.6,719,499,0.0,0
2025-03-07 20:49:13.022489,api-app-3093,app,api,Running,0.26,32.1,191,47.8,1093,359,0.0,0
2025-03-07 20:49:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.41,33.8,413,51.7,466,213,0.0,0
2025-03-07 20:49:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.33,27.2,341,42.7,123,40,0.0,0
2025-03-07 20:49:13.022489,cache-app-3442,app,cache,Running,0.12,30.0,595,49.7,823,299,0.0,0
2025-03-07 20:49:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.14,33.9,81,40.5,685,398,0.0,0
2025-03-07 20:49:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.05,27.1,147,36.9,709,463,0.0,0
2025-03-07 20:49:13.022489,cache-app-6079,app,cache,Running,0.13,31.6,621,51.8,9583,5465,0.0,0
2025-03-07 20:49:13.022489,db-app-9878,app,db,Running,0.55,34.1,594,37.1,6716,3146,0.0,3
2025-03-07 20:49:13.022489,auth-default-9366,default,auth,Running,0.12,29.3,78,39.1,347,221,0.0,0
2025-03-07 20:49:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.38,31.6,318,39.8,476,236,0.0,0
2025-03-07 20:49:13.022489,web-default-9673,default,web,Running,0.4,67.3,114,38.3,587,384,0.0,0
2025-03-07 20:49:13.022489,api-database-9421,database,api,Running,0.26,32.8,193,48.3,1847,741,0.0,0
2025-03-07 20:49:13.022489,web-monitoring-2290,monitoring,web,Running,0.18,30.5,156,52.2,2412,1191,0.0,0
2025-03-07 20:49:13.022489,worker-default-8377,default,worker,Running,0.37,31.0,394,49.4,362,167,0.0,0
2025-03-07 20:49:13.022489,worker-database-9812,database,worker,Running,0.32,26.5,414,51.8,572,265,0.0,0
2025-03-07 20:54:13.022489,auth-default-5879,default,auth,Running,0.11,28.6,71,35.7,409,203,0.0,0
2025-03-07 20:54:13.022489,web-kube-system-7870,kube-system,web,Running,0.17,28.1,116,38.7,1277,488,0.05,0
2025-03-07 20:54:13.022489,auth-default-4390,default,auth,Running,0.13,31.4,103,51.6,310,102,0.0,0
2025-03-07 20:54:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.33,27.6,282,35.3,691,388,0.0,0
2025-03-07 20:54:13.022489,api-app-3093,app,api,Running,0.25,31.0,158,39.5,128,58,0.0,0
2025-03-07 20:54:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.38,31.9,345,43.2,2023,887,0.0,0
2025-03-07 20:54:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.93,77.1,353,44.1,221,74,0.0,0
2025-03-07 20:54:13.022489,cache-app-3442,app,cache,Running,0.11,28.3,632,52.7,497,270,0.0,0
2025-03-07 20:54:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.13,32.0,77,38.7,714,466,0.0,0
2025-03-07 20:54:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.05,27.2,173,43.4,1064,609,0.0,2
2025-03-07 20:54:13.022489,cache-app-6079,app,cache,Running,0.34,85.3,505,42.2,705,481,0.0,0
2025-03-07 20:54:13.022489,db-app-9878,app,db,Running,0.47,29.5,848,53.1,4286,2066,0.0,0
2025-03-07 20:54:13.022489,auth-default-9366,default,auth,Running,0.13,31.4,86,43.3,1077,349,0.0,0
2025-03-07 20:54:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.41,34.1,303,37.9,1140,508,0.0,0
2025-03-07 20:54:13.022489,web-default-9673,default,web,Running,0.16,26.7,119,39.9,8826,5392,0.0,0
2025-03-07 20:54:13.022489,api-database-9421,database,api,Running,0.22,27.6,215,54.0,903,627,0.031,0
2025-03-07 20:54:13.022489,web-monitoring-2290,monitoring,web,Running,0.15,25.2,121,40.6,940,546,0.0,0
2025-03-07 20:54:13.022489,worker-default-8377,default,worker,Running,0.33,27.5,356,44.6,527,192,0.0,0
2025-03-07 20:54:13.022489,worker-database-9812,database,worker,Running,0.39,32.9,281,35.2,257,111,0.0,0
2025-03-07 20:59:13.022489,auth-default-5879,default,auth,Running,0.11,26.3,98,49.1,509,219,0.0,0
2025-03-07 20:59:13.022489,web-kube-system-7870,kube-system,web,Running,0.18,30.8,113,37.9,2289,1153,0.012,0
2025-03-07 20:59:13.022489,auth-default-4390,default,auth,Running,0.12,31.2,87,43.7,259,134,0.0,0
2025-03-07 20:59:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.34,28.5,345,43.2,623,267,0.0,0
2025-03-07 20:59:13.022489,api-app-3093,app,api,Running,0.25,31.4,148,37.2,14343,4495,0.0,0
2025-03-07 20:59:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.34,28.4,360,45.0,280,126,0.0,0
2025-03-07 20:59:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.38,31.8,430,53.8,800,477,0.0,0
2025-03-07 20:59:13.022489,cache-app-3442,app,cache,Running,0.13,33.4,490,40.9,747,347,0.0,0
2025-03-07 20:59:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.1,26.0,85,42.8,760,302,0.0,0
2025-03-07 20:59:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.05,25.8,196,49.1,949,488,0.0,0
2025-03-07 20:59:13.022489,cache-app-6079,app,cache,Running,0.11,26.8,477,39.8,395,257,0.0,0
2025-03-07 20:59:13.022489,db-app-9878,app,db,Running,0.53,33.0,599,37.5,364,180,0.0,0
2025-03-07 20:59:13.022489,auth-default-9366,default,auth,Running,0.13,31.3,82,41.4,1199,582,0.0,0
2025-03-07 20:59:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.33,27.1,410,51.4,1651,916,0.0,0
2025-03-07 20:59:13.022489,web-default-9673,default,web,Running,0.2,33.9,136,45.6,1581,762,0.0,0
2025-03-07 20:59:13.022489,api-database-9421,database,api,Running,0.21,26.7,213,53.5,2079,779,0.0,0
2025-03-07 20:59:13.022489,web-monitoring-2290,monitoring,web,Running,0.2,32.9,136,45.5,13560,7926,0.0,0
2025-03-07 20:59:13.022489,worker-default-8377,default,worker,Running,0.38,31.9,296,37.1,521,314,0.0,0
2025-03-07 20:59:13.022489,worker-database-9812,database,worker,Running,0.41,34.3,376,47.0,956,463,0.0,0
2025-03-07 21:04:13.022489,auth-default-5879,default,auth,Running,0.13,32.4,84,42.3,583,244,0.0,0
2025-03-07 21:04:13.022489,web-kube-system-7870,kube-system,web,Running,0.15,25.6,143,47.8,1634,842,0.0,0
2025-03-07 21:04:13.022489,auth-default-4390,default,auth,Running,0.1,25.2,90,45.2,4018,1613,0.0,0
2025-03-07 21:04:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.31,26.0,381,47.7,321,181,0.0,0
2025-03-07 21:04:13.022489,api-app-3093,app,api,Running,0.26,31.9,192,48.2,11971,7846,0.0,0
2025-03-07 21:04:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.42,34.7,395,49.4,1009,704,0.0,0
2025-03-07 21:04:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.37,31.2,439,54.9,317,127,0.0,0
2025-03-07 21:04:13.022489,cache-app-3442,app,cache,Running,0.14,35.6,528,44.0,2197,1194,0.0,0
2025-03-07 21:04:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.44,109.1,75,37.7,600,279,0.0,0
2025-03-07 21:04:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.05,26.9,202,50.5,1146,390,0.0,0
2025-03-07 21:04:13.022489,queue-default-1241,default,queue,Pending,0.06,31.8,167,41.8,4144,2169,0.0,0
2025-03-07 21:04:13.022489,cache-app-6079,app,cache,Running,0.12,29.9,529,44.1,562,296,0.0,0
2025-03-07 21:04:13.022489,db-app-9878,app,db,Running,0.48,30.0,704,44.1,365,148,0.0,0
2025-03-07 21:04:13.022489,auth-default-9366,default,auth,Running,0.13,31.4,77,38.7,1629,1038,0.0,0
2025-03-07 21:04:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.33,27.4,384,48.1,549,272,0.0,0
2025-03-07 21:04:13.022489,web-default-9673,default,web,Running,0.2,33.7,131,43.8,1580,932,0.0,0
2025-03-07 21:04:13.022489,api-database-9421,database,api,Running,0.28,35.6,149,37.4,1970,1300,0.0,0
2025-03-07 21:04:13.022489,web-monitoring-2290,monitoring,web,Running,0.16,27.1,163,54.4,5241,1891,0.0,0
2025-03-07 21:04:13.022489,worker-default-8377,default,worker,Running,0.43,35.6,408,51.1,1455,437,0.0,0
2025-03-07 21:04:13.022489,worker-database-9812,database,worker,Running,0.39,32.3,398,49.9,428,214,0.0,0
2025-03-07 21:09:13.022489,auth-default-5879,default,auth,Running,0.11,28.4,92,46.1,2117,1250,0.0,0
2025-03-07 21:09:13.022489,queue-app-3705,app,queue,Failed,0.05,26.6,156,39.2,2339,1584,0.0,0
2025-03-07 21:09:13.022489,web-kube-system-7870,kube-system,web,Running,0.2,33.1,145,48.4,1156,350,0.0,0
2025-03-07 21:09:13.022489,auth-default-4390,default,auth,Running,0.15,36.4,101,50.8,1641,620,0.0,0
2025-03-07 21:09:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.36,30.1,336,42.1,320,176,0.0,0
2025-03-07 21:09:13.022489,api-app-3093,app,api,Running,0.28,35.3,152,38.1,656,375,0.015,0
2025-03-07 21:09:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.41,34.4,373,46.6,359,193,0.0,0
2025-03-07 21:09:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.41,33.9,367,45.9,595,247,0.0,0
2025-03-07 21:09:13.022489,cache-app-3442,app,cache,Running,0.12,31.2,492,41.0,1696,1118,0.0,0
2025-03-07 21:09:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.12,30.7,95,47.6,2777,1414,0.0,0
2025-03-07 21:09:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.06,29.9,213,53.3,2288,1428,0.0,0
2025-03-07 21:09:13.022489,cache-app-6079,app,cache,Running,0.15,36.7,486,40.5,628,355,0.0,0
2025-03-07 21:09:13.022489,db-app-9878,app,db,Running,0.45,27.9,803,50.2,1621,573,0.0,0
2025-03-07 21:09:13.022489,auth-default-9366,default,auth,Running,0.15,36.7,103,51.9,3342,1294,0.0,0
2025-03-07 21:09:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.4,32.9,401,50.1,1009,674,0.0,0
2025-03-07 21:09:13.022489,web-default-9673,default,web,Running,0.17,29.1,161,53.7,1721,675,0.0,0
2025-03-07 21:09:13.022489,api-database-9421,database,api,Running,0.28,34.5,166,41.6,2382,1305,0.0,0
2025-03-07 21:09:13.022489,web-monitoring-2290,monitoring,web,Running,0.19,32.0,140,46.8,5590,2356,0.0,0
2025-03-07 21:09:13.022489,worker-default-8377,default,worker,Running,0.44,36.3,327,41.0,1179,622,0.0,0
2025-03-07 21:09:13.022489,worker-database-9812,database,worker,Running,0.44,36.6,405,50.6,934,546,0.0,0
2025-03-07 21:14:13.022489,auth-default-5879,default,auth,Running,0.12,31.1,85,42.9,1429,589,0.0,0
2025-03-07 21:14:13.022489,web-database-6267,database,web,Pending,0.18,29.5,117,39.1,2255,770,0.012,0
2025-03-07 21:14:13.022489,web-kube-system-7870,kube-system,web,Running,0.17,28.5,118,39.5,5148,2724,0.0,0
2025-03-07 21:14:13.022489,auth-default-4390,default,auth,Running,0.14,35.1,89,44.8,3079,2083,0.0,0
2025-03-07 21:14:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.42,35.1,358,44.9,502,349,0.0,0
2025-03-07 21:14:13.022489,api-app-3093,app,api,Running,0.28,34.7,176,44.2,674,391,0.0,0
2025-03-07 21:14:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.33,27.7,438,54.9,6970,4717,0.0,0
2025-03-07 21:14:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.32,26.6,338,42.4,1448,485,0.0,0
2025-03-07 21:14:13.022489,cache-app-3442,app,cache,Running,0.14,36.0,601,50.1,2403,1422,0.0,0
2025-03-07 21:14:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.15,36.3,103,51.5,923,508,0.0,0
2025-03-07 21:14:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.06,30.4,184,46.0,935,286,0.0,0
2025-03-07 21:14:13.022489,cache-app-6079,app,cache,Running,0.11,27.3,506,42.2,594,314,0.0,0
2025-03-07 21:14:13.022489,db-app-9878,app,db,Running,0.4,25.1,716,44.8,1175,367,0.0,0
2025-03-07 21:14:13.022489,auth-default-9366,default,auth,Running,0.34,86.0,79,39.9,772,346,0.0,0
2025-03-07 21:14:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.37,30.9,318,39.8,268,136,0.0,0
2025-03-07 21:14:13.022489,web-default-9673,default,web,Running,0.2,33.9,128,42.9,4320,2720,0.0,0
2025-03-07 21:14:13.022489,api-database-9421,database,api,Running,0.27,33.4,148,37.1,498,227,0.0,0
2025-03-07 21:14:13.022489,web-monitoring-2290,monitoring,web,Running,0.19,31.4,131,43.7,1320,707,0.0,0
2025-03-07 21:14:13.022489,worker-default-8377,default,worker,Running,0.42,34.6,305,38.2,1223,680,0.0,0
2025-03-07 21:14:13.022489,worker-database-9812,database,worker,Running,0.33,27.5,307,38.5,657,374,0.0,0
2025-03-07 21:19:13.022489,auth-default-5879,default,auth,Running,0.33,81.7,97,48.5,978,372,0.0,0
2025-03-07 21:19:13.022489,web-kube-system-7870,kube-system,web,Running,0.21,34.8,130,43.4,1761,1078,0.0,0
2025-03-07 21:19:13.022489,auth-default-4390,default,auth,Running,0.12,29.4,72,36.1,2047,742,0.0,0
2025-03-07 21:19:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.31,25.7,323,40.5,771,323,0.0,0
2025-03-07 21:19:13.022489,api-app-3093,app,api,Running,0.27,33.5,190,47.7,2273,945,0.0,0
2025-03-07 21:19:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.33,27.9,291,36.4,583,386,0.0,0
2025-03-07 21:19:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.42,35.1,430,53.8,799,548,0.0,0
2025-03-07 21:19:13.022489,cache-app-3442,app,cache,Running,0.11,26.4,456,38.0,1352,662,0.0,0
2025-03-07 21:19:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.12,30.5,77,38.6,732,427,0.0,0
2025-03-07 21:19:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.06,30.1,161,40.4,790,502,0.0,0
2025-03-07 21:19:13.022489,cache-app-6079,app,cache,Running,0.14,36.2,658,54.9,647,403,0.0,0
2025-03-07 21:19:13.022489,db-app-9878,app,db,Running,0.43,26.6,865,54.1,664,379,0.0,0
2025-03-07 21:19:13.022489,auth-default-9366,default,auth,Running,0.11,26.7,72,36.1,4479,1741,0.0,0
2025-03-07 21:19:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.32,26.9,438,54.8,457,297,0.0,0
2025-03-07 21:19:13.022489,web-default-9673,default,web,Running,0.2,33.1,156,52.2,3732,2347,0.0,0
2025-03-07 21:19:13.022489,api-database-9421,database,api,Running,0.27,33.7,142,35.6,4034,1659,0.0,0
2025-03-07 21:19:13.022489,web-monitoring-2290,monitoring,web,Running,0.41,67.5,160,53.4,3441,1944,0.0,0
2025-03-07 21:19:13.022489,worker-default-8377,default,worker,Running,0.35,29.5,325,40.7,1615,754,0.0,0
2025-03-07 21:19:13.022489,worker-database-9812,database,worker,Running,0.33,27.6,431,53.9,1567,880,0.0,0
2025-03-07 21:24:13.022489,auth-default-5879,default,auth,Running,0.35,86.8,84,42.0,2101,1123,0.0,0
2025-03-07 21:24:13.022489,web-kube-system-7870,kube-system,web,Running,0.17,29.0,128,42.9,1158,605,0.0,0
2025-03-07 21:24:13.022489,auth-default-4390,default,auth,Running,0.12,28.9,74,37.0,1750,575,0.0,0
2025-03-07 21:24:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.31,26.0,405,50.7,1629,887,0.0,0
2025-03-07 21:24:13.022489,api-app-3093,app,api,Running,0.23,28.3,153,38.5,2266,1050,0.0,0
